"PFOS","PFDS","PFEtCHxS","PFNA","PFDA","PFUnA","PFDoA","PFTrDA","PFTeDA","PFPeDA"
11.5,0.0747169241944518,NA,0.789,0.956,1.44,0.611,1.78,0.444,NA
8.68,0.0402672481180482,NA,0.0734986750853353,0.312,0.335,0.234,0.0510190863096626,0.197,NA
15.4,0.115,NA,2.01,1.27,1.1,0.395,0.597,0.233,NA
5.4,0.0577222943903277,NA,0.685,0.814,0.952,0.245,0.0533380209742825,0.105486970806724,NA
8.6,0.0741296379839327,NA,1.38,1.36,1.56,0.741,1.83,0.443,NA
11.8,0.151,NA,0.129587213530112,1.35,2.2,1.22,1.59,0.423,NA
13.4,0.139,NA,0.137233978487154,0.872,1.04,0.523,0.822,0.292,NA
11.4,0.116,NA,0.334,0.816,0.707,0.422,0.0690892546803197,0.219,NA
1.63,0.0480365932941861,NA,0.963,0.311,0.526,0.193,0.0507252394477788,0.0871321783871705,NA
1.16,0.0340258298684075,NA,0.206,0.13,0.217,0.0858813147745809,0.0436977777158152,0.0754095948226446,NA
9.18,0.0642708373283526,NA,8.18,5.52,8.91,2.42,4.61,0.665,NA
2,0.0206912310204604,NA,0.234,0.33,0.703,0.209,0.504,0.134907049727468,NA
1.77,0.0487551355888652,NA,2.15,0.602,1.13,0.425,1.02,0.222,NA
11.2,0.0603838715937966,NA,4.07,2.38,5.32,1.47,3.46,0.446,NA
5.22,0.0719493590561269,NA,5.84,4.15,7.66,1.71,5.16,0.661,NA
1.09,0.0374084108438639,NA,0.419,0.242,0.564,0.202,0.0720094951122741,0.0903084753658141,NA
5.07,0.0363114982508941,NA,3.74,1.41,2.48,0.619,1.54,0.226,NA
5.55,0.0562667500413103,NA,3.04,2.26,3.5,0.947,2.26,0.321,NA
1.74,0.0239459373347144,NA,0.421,0.216,0.357,0.146,0.0657289269595361,0.114422960662774,NA
5.71,0.0461623104177886,NA,2.62,1.4,2.17,0.768,1.81,0.298,NA
3.47,0.0567303988192253,NA,2.14,0.9,1.2,0.407,1.11,0.130898907797473,NA
1.59,0.0319430160951385,NA,0.534,0.266,0.416,0.135,0.0512223442258447,0.08516069101488,NA
6.12,0.0726314048404008,NA,1.86,1.27,2.71,0.709,1.77,0.196,NA
6.09,0.0822661628705235,NA,4.55,4.17,7.16,2.47,5.17,0.618,NA
1.53,0.0515875210115988,NA,0.528,0.263,0.364,0.154,0.0637303948973505,0.101011732728977,NA
1.53,0.0452862974321206,NA,0.65,0.299,0.519,0.209,0.0427921326275382,0.122666198791314,NA
1.26,0.0299024291715689,NA,0.583,0.29,0.622,0.231,0.064025186216368,0.117531991116753,NA
4.81,0.0497726571741964,NA,1.44,0.928,2.26,0.556,1.48,0.22,NA
2.01,0.0447005285798401,NA,0.589,0.306,0.58,0.257,0.686,0.13003923945271,NA
5.36,0.0759600177845674,NA,1.23,0.871,1.93,1.11,2.89,0.39,NA
8.37,0.0799147438485031,NA,12,5.12,7.77,1.96,4.51,0.589,NA
5.49,0.040216897266635,NA,2.42,1.63,3.08,0.694,1.8,0.234,NA
3.5,0.063987837587989,NA,2.15,0.822,1.25,0.368,1.03,0.23,NA
1.38,0.0390494557110293,NA,0.501,0.345,0.493,0.135,0.0670927586046011,0.184,NA
3.42,0.0553062502781229,NA,1.23,0.795,1.43,0.289,0.781,0.111155366204512,NA
1.6,0.0598999841789866,NA,0.232,0.225,0.485,0.156,0.0620201894237839,0.201,NA
0.811,0.0395850552294293,NA,0.318,0.194,0.298,0.0946932508795195,0.0477857783573815,0.136860288996951,NA
1.07,0.081373029454393,NA,0.624,0.228,0.443,0.0827600804429863,0.0607197071358956,0.0814714805156391,NA
0.71,0.0305767251585578,NA,0.254,0.172,0.222,0.0890159437246675,0.0461703087092528,0.1082176324962,NA
1.65,0.0626049735799554,NA,0.396,0.246,0.304,0.176,0.057305029451929,0.102041834967856,NA
3.5,0.03681469439157,NA,3.72,1.18,1.74,0.448,1.13,0.272,NA
0.366,0.0331175858337383,NA,0.0504902721944164,0.0975883332709432,0.195,0.0732619139954758,0.0346203128152212,0.109401088756055,NA
6.94,0.215,NA,0.0677079019533555,0.584,0.382,0.231,0.0621034851346019,0.281,NA
1.29,0.0367139467794836,NA,0.0864186383643066,0.278,0.228,0.139,0.0642840067614937,0.133419039886815,NA
18.4,0.596,NA,0.497,1.23,0.758,0.504,0.0564633440520108,0.3,NA
33.1,0.716,NA,0.202,1.79,1.26,0.699,1.11,0.423,NA
7.92,0.152,NA,0.293,0.573,0.341,0.24,0.0769637061624944,0.282,NA
10.7,0.335,NA,0.115507378204914,0.708,0.956,0.512,0.585,0.352,NA
23.3,0.427,NA,0.191,1.31,0.831,0.452,0.607,0.284,NA
46.2,2.5,NA,0.22,1.86,2.71,1.4,1.91,0.836,NA
23.7,0.706,NA,0.376,1.11,1.58,0.684,0.685,0.507,NA
17.4,0.752,NA,0.185,0.468,0.479,0.408,0.0650710890998008,0.331,NA
18.3,0.621,NA,0.584,1.15,1.02,0.526,0.604,0.396,NA
8.52,0.188,NA,0.287,0.632,0.626,0.228,0.0647305924808841,0.247,NA
35.9,0.838,NA,0.679,2.29,2.57,1.12,2.01,0.668,NA
24.7,1.24,NA,0.359,1.15,1.37,0.921,0.931,0.573,NA
9.82,0.0723674124425561,NA,0.312,0.63,0.44,0.272,0.072129794300578,0.25,NA
3.72,0.0427535965061783,NA,0.0789448060569582,0.278,0.255,0.194,0.0542923214207008,0.0893407326573337,NA
21.9,0.248,NA,0.0944067424382452,1.15,0.761,0.407,0.0773480644903389,0.478,NA
25,0.902,NA,0.744,1.26,0.818,0.509,0.0638002537925533,0.259,NA
9.43,0.104,NA,0.231,0.472,0.309,0.152,0.0593137263744912,0.0852250898134519,NA
9.46,0.0394343395970059,NA,0.31,0.676,0.506,0.25,0.0454478678583479,0.092970014767119,NA
33,1.41,NA,0.172,1.11,1.55,0.653,1.05,0.503,NA
12.8,0.1,NA,1.45,1.27,1.76,1.17,2.42,0.504,NA
14.3,0.161,NA,0.136919701725176,0.897,0.981,0.56,0.0687539678270974,0.365,NA
7.72,0.0598108015197927,NA,1,0.442,0.456,0.294,0.068709862630947,0.263,NA
2.53,0.0297208742987171,NA,0.237,0.282,0.3,0.186,0.0610335650493339,0.131594221705789,NA
7.7,0.0673533624659121,NA,0.487,1.06,1.46,0.724,1.07,0.33,NA
8.97,0.0566558253128911,NA,0.458,0.377,0.451,0.405,0.958,0.27,NA
14,0.043070977980612,NA,1.13,0.765,0.731,0.376,0.877,0.186,NA
7.39,0.0638906000018416,NA,0.0753236599051504,0.479,0.717,0.658,0.0609087990329031,0.44,NA
8.32,0.026623820191737,NA,1.58,0.404,0.232,0.0637051810688735,0.0658387100255207,0.107808606606947,NA
8.86,0.0357500964016477,NA,0.757,0.393,0.257,0.211,0.0598344378651164,0.0554039931394305,NA
3.34,0.0492313731100915,NA,0.0825101421782673,0.392,0.44,0.334,0.069046842425138,0.100121334374332,NA
1.39,0.0394534896218697,NA,1.05,0.202,0.24,0.080634734586424,0.0433270544429085,0.108242814816321,NA
3.31,0.0554498459921232,NA,0.122584371681727,0.4,0.792,0.354,0.0738613636348893,0.182,NA
0.804,0.0343185337782673,NA,0.308,0.132,0.239,0.0839925666941022,0.0664962452254053,0.12129805762312,NA
2.68,0.0568113231067428,NA,2.81,0.905,1.6,0.488,0.924,0.273,NA
1.53,0.0462793424034221,NA,0.405,0.235,0.437,0.203,0.0654052664985825,0.118344103127279,NA
28.9,0.0839404024465495,NA,1.54,2.63,0.93,0.409424597759907,0.275197563734488,0.197917914474454,NA
26.5,0.177910538760765,NA,0.98,1.78,0.86,0.397435564730822,0.221027855331764,0.161653140261918,NA
29.2,0.278156890732228,NA,1.34,2.62,0.725,0.326631885892399,0.286818154826399,0.251393832552793,NA
23.4,0.152262135297275,NA,1.37,2.44,0.871,0.45341158939793,0.400636498423605,0.262944155644039,NA
23.9,0.159875943954392,NA,1.06,2.3,0.822,0.299284268884356,0.264605766906156,0.20637421381012,NA
49.1,0.251369037407247,NA,2.08,4.09,1.23,0.451363481654495,0.412605037797643,0.188881382075147,NA
30.1,0.129756102691407,NA,1.43,3.1,0.85,0.374069218083382,0.398148182446422,0.286273505991499,NA
29.3,0.198866986493656,NA,1.12,2.9,0.884,0.382781085803704,0.372323923864907,0.240542020258311,NA
32.7,0.236265368125141,NA,1.49,3.44,0.998,0.317248067605118,0.378722902547308,0.278607616986442,NA
32.9,0.306560806968453,NA,1.41,2.97,1.01,0.440892609058053,0.307897199161743,0.251702671924153,NA
21.8,0.62,NA,1.04,2.09,0.75,0.441384261169537,0.282035867450627,0.403050836077718,NA
23,0.277954166146003,NA,1.02,1.99,0.715,0.434121189416358,0.375532483711168,0.354289934172249,NA
29.2,0.119516565577631,NA,1.28,3.05,0.847,0.411671109772392,0.276414255452769,0.245581497714082,NA
27.1,0.132633731125134,NA,1.19,2.64,0.817,0.524,0.51,0.165120155166878,NA
30.6,0.193531496332538,NA,1.33,2.45,0.783,0.292615319872983,0.349527029798819,0.270979531266795,NA
10.6,0.16,NA,0.39,0.971,0.367,0.168,0.146,0.165,NA
6,0.12,NA,0.259,0.441,0.245,0.143,0.152,0.126,NA
10.3,0.17,NA,0.366,0.952,0.329,0.163,0.145,0.153,NA
9.55,0.13,NA,0.422,0.858,0.393,0.25,0.174,0.208,NA
8.03,0.16,NA,0.269,0.711,0.281,0.14,0.156,0.162,NA
14.9,0.14,NA,0.609,1.35,0.49,0.204,0.176,0.163,NA
10.2,0.2,NA,0.356,0.847,0.381,0.195,0.148,0.147,NA
8.15,0.19,NA,0.284,0.646,0.284,0.179,0.168,0.145,NA
9.28,0.143,NA,0.36,0.773,0.332,0.17,0.119,0.172,NA
11.7,0.16,NA,0.42,0.956,0.435,0.176,0.185,0.21,NA
6.07,0.21,NA,0.12,0.502,0.261,0.17,0.177,0.143,NA
8.51,0.19,NA,0.308,0.643,0.34,0.234,0.204,0.236,NA
11.8,0.22,NA,0.371,0.988,0.368,0.179,0.142,0.137,NA
9.85,0.17,NA,0.363,0.864,0.387,0.367,0.239,0.319,NA
9.2,0.14,NA,0.338,0.729,0.315,0.16,0.147,0.17,NA
1.9,0.048952979800564,NA,0.0504334105797556,0.0845084391181134,0.067853389236761,0.0675051704183692,0.0415175952398305,0.0577500214941846,NA
1.91,0.0296315930540027,NA,0.0502150003878116,0.055407516057329,0.0472746272610464,0.0340969124915957,0.0518090431502409,0.0440659873172423,NA
1.79,0.0196725786675734,NA,0.0429367510074965,0.0620861379162591,0.0660633312780381,0.0529307483344162,0.0637108253158694,0.0624285420868476,NA
1.97,0.0439840600988567,NA,0.0444821843749725,0.0667406837363161,0.0629989537101392,0.0582358105223228,0.0507554283300152,0.0592601914507519,NA
2.83,0.064079213698305,NA,0.0348580003034896,0.0740773037223361,0.0609364694247774,0.0604516054553943,0.0545582363776572,0.0615457611099637,NA
1.28,0.12,NA,0.0565506960489114,0.0841845574218373,0.0707082949938917,0.374,0.248,0.423,NA
1.54,0.12,NA,0.0613364672996205,0.1,0.066063445472824,0.44,0.259,0.25,NA
1.32,0.13,NA,0.0526450744939307,0.0886540422617838,0.0790080870685668,0.37,0.22,0.201,NA
1.57,0.11,NA,0.054850076619469,0.101,0.0797201033912125,0.455,0.251,0.242,NA
1.6,0.107,NA,0.0595226178260892,0.101,0.0585137051533711,0.35,0.222,0.237,NA
